order_date,sales,profit,category,sub_category,region,segment,quantity,discount
10/23/2017,823.96,51.4975,Technology,Phones,Central,Consumer,5,0.2
10/23/2017,10.272,0.8988,Office Supplies,Art,Central,Consumer,3,0.2
12/20/2014,447.944,89.5888,Technology,Accessories,West,Consumer,7,0.2
2/17/2017,480.96,-269.3376,Furniture,Tables,Central,Home Office,3,0.5
2/17/2017,124.792,10.9193,Technology,Phones,Central,Home Office,1,0.2
5/3/2014,40.176,14.5638,Office Supplies,Binders,East,Consumer,3,0.2
5/3/2014,10.896,3.9498,Office Supplies,Binders,East,Consumer,3,0.2
10/17/2017,10.64,2.7664,Office Supplies,Art,West,Consumer,4,0
11/28/2015,151.96,-182.352,Furniture,Furnishings,Central,Consumer,5,0.6
7/27/2014,238,38.08,Technology,Accessories,West,Consumer,2,0
4/23/2017,155.34,55.9224,Technology,Accessories,Central,Consumer,6,0
10/23/2015,148.32,63.7776,Technology,Accessories,West,Consumer,9,0
10/23/2015,240.784,27.0882,Furniture,Chairs,West,Consumer,1,0.2
10/23/2015,191.968,16.7972,Furniture,Chairs,West,Consumer,7,0.2
10/23/2015,11.56,5.6644,Office Supplies,Paper,West,Consumer,2,0
10/23/2015,11.8,5.664,Office Supplies,Envelopes,West,Consumer,4,0
10/23/2015,842.352,42.1176,Furniture,Chairs,West,Consumer,3,0.2
9/5/2016,23.472,7.6284,Office Supplies,Envelopes,South,Consumer,3,0.2
9/5/2016,86.058,-63.1092,Office Supplies,Binders,South,Consumer,7,0.7
9/5/2016,108.784,6.799,Technology,Phones,South,Consumer,2,0.2
9/5/2016,10.272,3.21,Office Supplies,Paper,South,Consumer,3,0.2
10/28/2016,38.19,-26.733,Office Supplies,Binders,South,Consumer,5,0.7
4/5/2014,49.632,3.7224,Office Supplies,Storage,Central,Corporate,4,0.2
4/5/2014,52.096,3.9072,Office Supplies,Storage,Central,Corporate,4,0.2
6/15/2015,9.568,2.99,Office Supplies,Paper,West,Consumer,2,0.2
6/15/2015,82.368,-19.5624,Office Supplies,Storage,West,Consumer,2,0.2
6/15/2015,364.704,-36.4704,Furniture,Furnishings,West,Consumer,6,0.2
6/15/2015,40.256,11.0704,Furniture,Furnishings,West,Consumer,4,0.2
7/5/2014,4.368,0.3822,Office Supplies,Art,South,Corporate,3,0.2
1/29/2017,12.128,-20.6176,Office Supplies,Binders,Central,Consumer,4,0.8
3/3/2016,134.85,37.758,Technology,Phones,Central,Consumer,3,0
6/2/2014,8.56,2.6536,Office Supplies,Art,South,Consumer,2,0
6/2/2014,239.97,67.1916,Technology,Phones,South,Consumer,3,0
6/2/2014,356.94,107.082,Office Supplies,Storage,South,Consumer,2,0
11/24/2016,659.9,217.767,Technology,Accessories,West,Corporate,2,0
11/24/2016,1684.752,210.594,Furniture,Chairs,West,Corporate,6,0.2
11/24/2016,559.92,190.3728,Technology,Accessories,West,Corporate,8,0
11/10/2016,279.944,48.9902,Technology,Accessories,Central,Consumer,7,0.2
11/22/2014,9.98,-16.467,Office Supplies,Binders,Central,Home Office,5,0.8
5/1/2017,48.9,18.093,Technology,Accessories,South,Home Office,5,0
12/7/2017,3.552,1.2432,Office Supplies,Fasteners,Central,Corporate,3,0.2
12/7/2017,15.552,5.4432,Office Supplies,Paper,Central,Corporate,3,0.2
11/30/2017,2.368,0.8288,Office Supplies,Fasteners,Central,Consumer,2,0.2
12/7/2017,127.984,25.5968,Technology,Accessories,East,Consumer,2,0.2
1/3/2015,10.368,3.6288,Office Supplies,Paper,Central,Corporate,2,0.2
11/14/2015,47.984,-1.1996,Technology,Accessories,East,Home Office,2,0.2
10/2/2015,270.34,75.6952,Office Supplies,Storage,West,Home Office,14,0
4/5/2015,98.112,18.396,Office Supplies,Appliances,East,Home Office,7,0.2
4/5/2015,563.808,21.1428,Office Supplies,Storage,East,Home Office,4,0.2
4/5/2015,10.428,-6.952,Office Supplies,Binders,East,Home Office,4,0.7
4/5/2015,547.136,-68.392,Furniture,Furnishings,East,Home Office,4,0.2
4/5/2015,14.85,-3.2175,Technology,Phones,East,Home Office,5,0.4
4/5/2015,41.988,-9.7972,Technology,Phones,East,Home Office,2,0.4
4/5/2015,7.584,2.37,Furniture,Furnishings,East,Home Office,1,0.2
4/5/2015,352.45,-211.47,Furniture,Bookcases,East,Home Office,5,0.5
6/5/2017,470.376,52.9173,Technology,Phones,Central,Consumer,3,0.2
9/18/2017,19.44,9.3312,Office Supplies,Paper,East,Corporate,3,0
9/18/2017,9.82,3.2406,Furniture,Furnishings,East,Corporate,2,0
7/18/2017,801.6,-448.896,Furniture,Tables,West,Consumer,5,0.5
7/18/2017,161.568,10.098,Furniture,Chairs,West,Consumer,2,0.2
7/18/2017,16.096,5.2312,Office Supplies,Paper,West,Consumer,2,0.2
7/18/2017,7.656,-6.1248,Office Supplies,Binders,West,Consumer,4,0.7
7/18/2017,311.976,-42.8967,Furniture,Chairs,West,Consumer,3,0.2
12/1/2015,61.68,16.6536,Office Supplies,Storage,South,Corporate,4,0
12/1/2015,63.96,30.7008,Office Supplies,Binders,South,Corporate,4,0
6/28/2016,359.976,35.9976,Technology,Phones,Central,Consumer,3,0.2
8/28/2017,25.344,7.92,Office Supplies,Paper,Central,Consumer,6,0.2
8/28/2017,26.72,9.352,Office Supplies,Paper,Central,Consumer,5,0.2
9/17/2014,30.28,1.2112,Office Supplies,Storage,West,Consumer,2,0
9/17/2014,57.93,16.2204,Office Supplies,Storage,West,Consumer,3,0
9/17/2014,35.34,13.4292,Furniture,Furnishings,West,Consumer,2,0
9/17/2014,137.24,46.3185,Office Supplies,Binders,West,Consumer,5,0.2
3/14/2016,241.332,-14.196,Furniture,Bookcases,Central,Consumer,5,0.32
3/14/2016,5.184,1.8792,Office Supplies,Paper,Central,Consumer,1,0.2
3/14/2016,145.544,16.3737,Office Supplies,Art,Central,Consumer,7,0.2
8/26/2016,5.472,1.6416,Office Supplies,Art,East,Corporate,3,0.2
8/26/2016,47.984,13.1956,Technology,Accessories,East,Corporate,2,0.2
9/2/2017,9.4,2.726,Office Supplies,Art,West,Consumer,5,0
9/2/2017,74,37,Office Supplies,Labels,West,Consumer,5,0
9/2/2017,201.584,12.599,Technology,Phones,West,Consumer,2,0.2
6/16/2015,28.752,9.3444,Office Supplies,Envelopes,Central,Consumer,3,0.2
6/16/2015,27.216,9.8658,Office Supplies,Paper,Central,Consumer,3,0.2
6/16/2015,197.372,-25.3764,Furniture,Chairs,Central,Consumer,2,0.3
12/10/2016,1424.9,356.225,Furniture,Chairs,Central,Consumer,5,0
5/18/2017,14.56,6.2608,Furniture,Furnishings,East,Consumer,2,0
5/18/2017,3.048,1.0287,Office Supplies,Binders,East,Consumer,1,0.2
5/27/2017,25.92,9.072,Office Supplies,Paper,South,Consumer,5,0.2
6/23/2016,835.17,16.7034,Office Supplies,Supplies,East,Consumer,7,0
5/16/2016,17.34,8.4966,Office Supplies,Paper,West,Consumer,3,0
11/18/2017,44.384,15.5344,Office Supplies,Paper,South,Consumer,1,0.2
11/18/2017,2.944,-0.6624,Office Supplies,Supplies,South,Consumer,1,0.2
11/18/2016,6.368,1.0348,Office Supplies,Art,Central,Home Office,2,0.2
11/18/2016,48.848,15.8756,Office Supplies,Labels,Central,Home Office,2,0.2
11/18/2016,19.648,6.6312,Office Supplies,Paper,Central,Home Office,2,0.2
11/18/2016,255.108,-18.222,Furniture,Chairs,Central,Home Office,6,0.3
11/28/2014,17.248,6.0368,Office Supplies,Binders,East,Consumer,2,0.2
3/1/2016,159.984,13.9986,Technology,Phones,West,Corporate,2,0.2
1/15/2017,12.7,5.842,Office Supplies,Paper,East,Consumer,2,0
4/4/2014,5.47,2.3521,Furniture,Furnishings,Central,Consumer,1,0
4/4/2014,79.36,23.808,Office Supplies,Art,Central,Consumer,4,0
6/26/2016,22.14,6.4206,Furniture,Furnishings,West,Consumer,3,0
5/29/2016,11.277,-8.6457,Office Supplies,Binders,South,Consumer,3,0.7
5/29/2016,4.448,0.3336,Office Supplies,Art,South,Consumer,2,0.2
5/29/2016,44.76,14.547,Furniture,Furnishings,South,Consumer,3,0.2
10/19/2015,38.28,17.6088,Office Supplies,Binders,Central,Corporate,6,0
10/19/2015,149.95,44.985,Technology,Phones,Central,Corporate,5,0
2/19/2017,12.84,3.4668,Office Supplies,Art,West,Home Office,3,0
2/19/2017,44.67,12.0609,Furniture,Furnishings,West,Home Office,3,0
9/22/2016,7.872,0.8856,Office Supplies,Art,East,Consumer,3,0.2
11/12/2014,7.872,0.8856,Office Supplies,Art,South,Corporate,3,0.2
4/1/2016,88.04,22.8904,Office Supplies,Art,East,Consumer,4,0
5/20/2016,40.635,-32.508,Office Supplies,Binders,West,Home Office,7,0.7
6/1/2015,5.728,-9.1648,Office Supplies,Binders,Central,Corporate,8,0.8
6/1/2015,42.24,13.2,Office Supplies,Paper,Central,Corporate,10,0.2
11/22/2014,53.82,24.219,Office Supplies,Paper,West,Consumer,9,0
2/22/2015,79.36,20.6336,Office Supplies,Art,Central,Home Office,4,0
3/29/2016,13.48,6.74,Office Supplies,Paper,East,Consumer,2,0
3/29/2016,29.8,9.3125,Office Supplies,Binders,East,Consumer,5,0.2
3/29/2016,414,124.2,Furniture,Furnishings,East,Consumer,8,0
3/29/2016,41.328,14.9814,Office Supplies,Binders,East,Consumer,7,0.2
10/22/2016,39.92,11.1776,Furniture,Furnishings,South,Consumer,4,0
10/2/2017,8.94,4.1124,Office Supplies,Fasteners,West,Home Office,3,0
10/2/2017,84.784,-20.1362,Technology,Phones,West,Home Office,2,0.2
12/23/2014,53.316,-19.5492,Furniture,Tables,East,Corporate,2,0.4
12/23/2014,56.52,15.8256,Office Supplies,Appliances,East,Corporate,3,0
12/15/2017,22.77,9.7911,Furniture,Furnishings,West,Home Office,3,0
7/7/2016,287.968,-3.5996,Furniture,Chairs,West,Consumer,4,0.2
7/7/2016,2799.96,944.9865,Technology,Copiers,West,Consumer,5,0.2
7/7/2016,48.94,24.47,Office Supplies,Paper,West,Consumer,1,0
4/17/2016,257.499,24.2352,Furniture,Bookcases,West,Consumer,3,0.15
4/8/2017,2591.56,621.9744,Office Supplies,Storage,East,Home Office,4,0
4/8/2017,41.95,10.4875,Office Supplies,Appliances,East,Home Office,5,0
4/17/2016,79.12,13.846,Furniture,Furnishings,South,Corporate,5,0.2
11/25/2014,52.96,20.1248,Furniture,Furnishings,East,Consumer,2,0
11/3/2014,286.344,-64.4274,Office Supplies,Supplies,East,Consumer,3,0.2
5/1/2015,63.552,14.2992,Furniture,Furnishings,South,Corporate,3,0.2
5/1/2015,41.376,4.6548,Office Supplies,Supplies,South,Corporate,3,0.2
5/1/2015,172.704,10.794,Office Supplies,Art,South,Corporate,6,0.2
3/8/2015,512.94,97.4586,Furniture,Bookcases,Central,Consumer,3,0
3/8/2015,860.93,189.4046,Furniture,Chairs,Central,Consumer,7,0
3/8/2015,769.95,223.2855,Technology,Phones,Central,Consumer,5,0
3/8/2015,14.98,4.494,Office Supplies,Art,Central,Consumer,1,0
3/8/2015,373.08,82.0776,Furniture,Furnishings,Central,Consumer,6,0
7/17/2015,231.92,5.798,Furniture,Bookcases,South,Corporate,5,0.2
10/11/2014,63.47,19.041,Furniture,Furnishings,West,Home Office,11,0
10/11/2014,345,58.65,Technology,Accessories,West,Home Office,5,0
3/3/2016,637.896,-127.5792,Furniture,Tables,Central,Consumer,3,0.3
3/3/2016,287.91,33.5895,Technology,Machines,Central,Consumer,3,0.4
3/3/2016,36.6,11.895,Office Supplies,Envelopes,Central,Consumer,3,0.2
12/10/2015,1.78,0.4984,Office Supplies,Art,South,Consumer,1,0
12/10/2015,25.92,12.4416,Office Supplies,Paper,South,Consumer,4,0
12/10/2015,101.94,21.4074,Technology,Accessories,South,Consumer,6,0
12/18/2015,6.848,0.5992,Office Supplies,Art,West,Corporate,2,0.2
1/1/2017,474.43,199.2606,Furniture,Furnishings,West,Consumer,11,0
11/21/2017,8.448,2.64,Office Supplies,Paper,East,Consumer,2,0.2
11/21/2017,39.296,3.9296,Office Supplies,Storage,East,Consumer,4,0.2
12/22/2015,17.12,4.9648,Office Supplies,Art,Central,Home Office,4,0
8/23/2015,542.94,152.0232,Office Supplies,Appliances,South,Consumer,3,0
8/23/2015,8.64,4.2336,Office Supplies,Labels,South,Consumer,3,0
8/23/2015,193.8,94.962,Office Supplies,Paper,South,Consumer,5,0
8/23/2015,21.4,9.63,Office Supplies,Paper,South,Consumer,5,0
8/23/2015,97.88,48.94,Office Supplies,Paper,South,Consumer,2,0
8/23/2015,251.91,47.8629,Technology,Accessories,South,Consumer,9,0
8/23/2015,25.86,6.7236,Office Supplies,Appliances,South,Consumer,3,0
6/22/2014,170.058,-4.8588,Furniture,Chairs,East,Consumer,3,0.3
6/22/2014,82.782,-15.1767,Technology,Phones,East,Consumer,3,0.4
6/22/2014,853.93,0,Furniture,Chairs,East,Consumer,5,0.3
10/27/2017,556.665,6.549,Furniture,Bookcases,West,Corporate,5,0.15
10/27/2017,95.84,34.742,Technology,Phones,West,Corporate,4,0.2
8/11/2017,29.664,10.0116,Office Supplies,Paper,Central,Corporate,4,0.2
8/11/2017,9.184,2.87,Office Supplies,Art,Central,Corporate,7,0.2
8/11/2017,153.584,13.4386,Technology,Phones,Central,Corporate,2,0.2
8/11/2017,12.864,-22.512,Office Supplies,Binders,Central,Corporate,8,0.8
12/24/2017,479.97,239.985,Technology,Machines,South,Consumer,3,0
12/24/2017,232.88,60.5488,Furniture,Chairs,South,Consumer,4,0
9/26/2016,236.88,66.3264,Office Supplies,Appliances,West,Home Office,6,0
9/26/2016,29.9,14.651,Office Supplies,Paper,West,Home Office,5,0
9/26/2016,100,21,Technology,Accessories,West,Home Office,4,0
12/12/2016,18.693,-14.3313,Office Supplies,Binders,East,Corporate,3,0.7
12/12/2016,383.952,76.7904,Technology,Accessories,East,Corporate,6,0.2
12/28/2015,24.816,1.551,Office Supplies,Storage,Central,Consumer,2,0.2
12/29/2014,24.9,8.217,Furniture,Furnishings,West,Corporate,5,0
12/29/2014,21.12,9.504,Office Supplies,Paper,West,Corporate,4,0
12/29/2014,767.952,287.982,Technology,Machines,West,Corporate,6,0.2
12/29/2014,14.352,4.6644,Office Supplies,Binders,West,Corporate,3,0.2
12/29/2014,191.976,19.1976,Technology,Phones,West,Corporate,3,0.2
12/29/2014,274.77,126.3942,Office Supplies,Labels,West,Corporate,9,0
12/29/2014,70.56,23.9904,Furniture,Furnishings,West,Corporate,6,0
6/25/2015,204.85,57.358,Furniture,Furnishings,West,Consumer,5,0
4/2/2015,9.156,-13.734,Office Supplies,Binders,Central,Corporate,3,0.8
10/21/2017,23.992,-62.3792,Office Supplies,Appliances,Central,Consumer,2,0.8
7/16/2015,80.88,39.6312,Office Supplies,Paper,East,Corporate,3,0
7/16/2015,599.9,191.968,Technology,Accessories,East,Corporate,10,0
6/24/2017,276.69,49.8042,Furniture,Furnishings,East,Consumer,3,0
6/24/2017,172.764,32.6332,Furniture,Chairs,East,Consumer,2,0.1
9/29/2014,4.224,1.4784,Office Supplies,Art,East,Corporate,3,0.2
9/29/2014,409.272,-81.8544,Furniture,Tables,East,Corporate,2,0.4
9/29/2014,55.44,18.018,Office Supplies,Labels,East,Corporate,11,0.2
9/29/2014,20.928,6.8016,Office Supplies,Paper,East,Corporate,4,0.2
9/29/2014,1801.632,-337.806,Office Supplies,Storage,East,Corporate,6,0.2
9/29/2014,67.176,-20.1528,Furniture,Tables,East,Corporate,1,0.4
11/24/2014,646.2,-8.0775,Office Supplies,Storage,Central,Consumer,5,0.2
11/20/2015,72.744,-15.4581,Technology,Phones,West,Consumer,7,0.2
11/20/2015,572.16,35.76,Furniture,Chairs,West,Consumer,3,0.2
11/1/2016,68.112,17.8794,Technology,Accessories,Central,Consumer,3,0.2
9/17/2015,25.032,7.8225,Office Supplies,Binders,West,Corporate,3,0.2
3/10/2016,39.992,7.4985,Technology,Accessories,East,Consumer,1,0.2
6/23/2014,20.016,1.7514,Office Supplies,Art,South,Consumer,9,0.2
6/23/2014,3.104,0.3492,Office Supplies,Supplies,South,Consumer,1,0.2
11/1/2014,7.52,1.41,Office Supplies,Fasteners,South,Corporate,5,0.2
11/1/2014,10.272,0.8988,Office Supplies,Art,South,Corporate,3,0.2
11/1/2014,47.808,15.5376,Office Supplies,Labels,South,Corporate,12,0.2
11/1/2014,978.84,110.1195,Technology,Phones,South,Corporate,9,0.2
8/28/2016,13.14,-21.681,Office Supplies,Binders,Central,Consumer,9,0.8
8/28/2016,10.024,-16.5396,Office Supplies,Binders,Central,Consumer,4,0.8
8/28/2016,156.3728,-52.8908,Furniture,Bookcases,Central,Consumer,2,0.32
12/6/2015,999.98,449.991,Technology,Copiers,Central,Home Office,2,0
9/24/2015,821.94,213.7044,Technology,Phones,Central,Home Office,6,0
11/15/2017,220.064,55.016,Furniture,Furnishings,South,Consumer,4,0.2
11/15/2017,339.136,0,Furniture,Furnishings,South,Consumer,4,0.2
12/19/2015,7.04,3.3088,Office Supplies,Binders,Central,Corporate,2,0
12/19/2015,5.04,0.2016,Office Supplies,Fasteners,Central,Corporate,4,0
12/19/2015,116.28,56.9772,Office Supplies,Paper,Central,Corporate,3,0
12/21/2015,47.976,4.7976,Technology,Phones,South,Consumer,3,0.2
9/25/2016,60.048,22.518,Office Supplies,Paper,West,Corporate,9,0.2
9/25/2016,5.022,-3.5154,Office Supplies,Binders,West,Corporate,1,0.7
6/24/2017,182.994,-320.2395,Office Supplies,Binders,Central,Corporate,3,0.8
6/24/2017,10.272,3.21,Office Supplies,Paper,Central,Corporate,3,0.2
9/7/2017,7.857,-6.0237,Office Supplies,Binders,West,Home Office,3,0.7
8/4/2016,302.384,30.2384,Technology,Phones,West,Corporate,2,0.2
8/4/2016,20.952,7.0713,Office Supplies,Binders,West,Corporate,3,0.2
8/4/2016,11.784,3.9771,Office Supplies,Binders,West,Corporate,3,0.2
8/19/2014,638.82,172.4814,Furniture,Bookcases,South,Consumer,9,0
4/1/2016,20.7,9.936,Office Supplies,Labels,East,Corporate,2,0
4/1/2016,10.95,3.285,Office Supplies,Supplies,East,Corporate,3,0
4/1/2016,14.352,4.6644,Office Supplies,Binders,East,Corporate,3,0.2
5/16/2017,221.024,-55.256,Office Supplies,Storage,East,Consumer,2,0.2
8/24/2015,3080,1416.8,Technology,Machines,South,Consumer,7,0
8/24/2015,79.96,18.3908,Technology,Accessories,South,Consumer,4,0
8/24/2015,587.97,170.5113,Technology,Phones,South,Consumer,3,0
9/23/2014,32.4,15.552,Office Supplies,Paper,Central,Consumer,5,0
9/23/2014,404.9,16.196,Office Supplies,Storage,Central,Consumer,5,0
9/23/2014,9449.95,4630.4755,Office Supplies,Binders,Central,Consumer,5,0
9/23/2014,12.94,6.47,Office Supplies,Binders,Central,Consumer,2,0
6/19/2017,2.264,-5.2072,Office Supplies,Appliances,Central,Consumer,1,0.8
6/19/2017,0.444,-1.11,Office Supplies,Appliances,Central,Consumer,1,0.8
6/19/2017,146.176,47.5072,Office Supplies,Paper,Central,Consumer,8,0.2
12/21/2017,15.92,7.0048,Furniture,Furnishings,Central,Home Office,2,0
8/7/2017,159.96,17.9955,Technology,Phones,West,Consumer,5,0.2
8/7/2017,13.76,4.644,Office Supplies,Binders,West,Consumer,2,0.2
8/22/2016,4.312,-6.8992,Office Supplies,Binders,Central,Consumer,2,0.8
9/7/2015,13.96,0.2792,Office Supplies,Storage,East,Consumer,2,0
9/7/2015,27.414,-14.1639,Furniture,Tables,East,Consumer,3,0.4
12/25/2015,73.98,19.9746,Technology,Phones,Central,Corporate,2,0
12/25/2015,160.98,20.9274,Furniture,Bookcases,Central,Corporate,1,0
12/25/2015,17.34,8.4966,Office Supplies,Paper,Central,Corporate,3,0
12/25/2015,3.28,0.9512,Office Supplies,Art,Central,Corporate,1,0
5/2/2015,8.856,2.9889,Office Supplies,Labels,Central,Corporate,3,0.2
5/2/2015,158.376,13.8579,Technology,Phones,Central,Corporate,3,0.2
11/24/2016,1219.96,381.2375,Office Supplies,Binders,West,Consumer,5,0.2
11/24/2015,3.168,0.99,Office Supplies,Binders,West,Consumer,2,0.2
11/24/2015,19.44,9.3312,Office Supplies,Paper,West,Consumer,3,0
11/24/2015,454.86,54.5832,Office Supplies,Storage,West,Consumer,7,0
11/24/2015,91.392,29.7024,Office Supplies,Binders,West,Consumer,8,0.2
9/4/2017,19.04,-1.428,Technology,Accessories,East,Consumer,4,0.2
5/11/2017,37.44,16.848,Office Supplies,Paper,West,Consumer,6,0
5/11/2017,37.59,17.6673,Office Supplies,Labels,West,Consumer,3,0
5/11/2017,26.032,9.4366,Office Supplies,Binders,West,Consumer,2,0.2
5/11/2014,35.91,9.6957,Office Supplies,Appliances,East,Corporate,3,0
7/27/2017,91.032,-2.2758,Furniture,Furnishings,South,Consumer,3,0.2
5/6/2017,54.66,18.0378,Office Supplies,Art,South,Consumer,6,0
9/19/2014,67.344,7.5762,Office Supplies,Storage,South,Consumer,6,0.2
9/19/2014,2624.985,-944.9946,Technology,Machines,South,Consumer,3,0.5
3/29/2015,73.28,21.2512,Office Supplies,Appliances,West,Consumer,4,0
11/18/2014,14.48,-23.892,Office Supplies,Binders,Central,Corporate,5,0.8
7/2/2015,11.952,4.0338,Office Supplies,Paper,South,Consumer,3,0.2
7/2/2015,15.552,5.6376,Office Supplies,Paper,South,Consumer,3,0.2
9/8/2014,45,21.6,Office Supplies,Fasteners,South,Consumer,9,0
9/8/2014,209.97,90.2871,Technology,Machines,South,Consumer,3,0
10/2/2017,112.12,42.045,Office Supplies,Binders,West,Home Office,5,0.2
10/2/2017,1575.14,204.7682,Office Supplies,Storage,West,Home Office,7,0
11/19/2017,25.06,12.53,Office Supplies,Fasteners,South,Consumer,7,0
12/30/2016,6.924,-10.386,Office Supplies,Binders,Central,Corporate,6,0.8
12/1/2017,37.392,2.337,Office Supplies,Storage,East,Consumer,3,0.2
12/1/2017,79.12,13.846,Furniture,Furnishings,East,Consumer,5,0.2
6/13/2016,18.9,8.694,Office Supplies,Labels,Central,Consumer,3,0
5/19/2014,57.42,26.4132,Office Supplies,Binders,Central,Consumer,9,0
1/30/2017,12.74,5.733,Office Supplies,Art,West,Home Office,7,0
1/30/2017,8.82,2.3814,Office Supplies,Art,West,Home Office,3,0
1/30/2017,120.784,-13.5882,Furniture,Chairs,West,Home Office,1,0.2
11/28/2015,322.59,64.518,Furniture,Furnishings,East,Consumer,3,0
10/23/2017,9.762,-15.1311,Office Supplies,Binders,Central,Consumer,3,0.8
10/23/2017,13.72,1.2005,Office Supplies,Storage,Central,Consumer,1,0.2
10/23/2017,55.2,-2.07,Technology,Accessories,Central,Consumer,1,0.2
10/23/2017,259.136,-58.3056,Office Supplies,Storage,Central,Consumer,4,0.2
9/7/2017,29.24,9.8685,Office Supplies,Labels,East,Consumer,5,0.2
9/7/2017,15.552,5.4432,Office Supplies,Paper,East,Consumer,3,0.2
9/7/2017,4.896,1.6524,Office Supplies,Envelopes,East,Consumer,3,0.2
12/29/2016,38.088,-27.9312,Office Supplies,Binders,South,Corporate,4,0.7
12/29/2016,2.808,-1.9656,Office Supplies,Binders,South,Corporate,3,0.7
12/5/2015,47.984,0.5998,Technology,Accessories,East,Consumer,2,0.2
12/5/2015,26.064,-19.9824,Office Supplies,Binders,East,Consumer,6,0.7
11/1/2014,15.696,5.1012,Office Supplies,Paper,Central,Corporate,3,0.2
4/16/2016,12.84,3.7236,Office Supplies,Art,South,Consumer,3,0
5/14/2017,539.97,134.9925,Technology,Phones,East,Consumer,3,0
5/14/2017,22.58,5.8708,Office Supplies,Storage,East,Consumer,2,0
3/14/2015,16.52,7.5992,Office Supplies,Labels,East,Consumer,4,0
3/14/2015,671.94,315.8118,Office Supplies,Binders,East,Consumer,3,0
1/14/2017,169.064,-14.7931,Technology,Accessories,West,Corporate,7,0.2
1/14/2017,168.624,14.7546,Office Supplies,Storage,West,Corporate,9,0.2
3/8/2015,19.44,9.3312,Office Supplies,Paper,East,Corporate,3,0
10/11/2014,31.92,8.2992,Office Supplies,Storage,West,Consumer,4,0
10/11/2014,433.568,-65.0352,Furniture,Chairs,West,Consumer,2,0.2
4/13/2015,31.104,10.8864,Office Supplies,Paper,West,Home Office,6,0.2
4/13/2015,54.816,17.8152,Office Supplies,Paper,West,Home Office,3,0.2
11/16/2017,48.86,0.9772,Office Supplies,Storage,West,Consumer,7,0
7/1/2016,14.2,6.532,Office Supplies,Binders,South,Consumer,2,0
7/1/2016,12.96,6.2208,Office Supplies,Paper,South,Consumer,2,0
7/1/2016,58.34,28.0032,Office Supplies,Binders,South,Consumer,2,0
11/29/2015,56.3,15.764,Office Supplies,Art,West,Home Office,2,0
4/7/2014,629.95,163.787,Technology,Phones,South,Corporate,5,0
4/7/2014,122.97,60.2553,Office Supplies,Paper,South,Corporate,3,0
6/16/2016,46.35,21.7845,Office Supplies,Paper,West,Consumer,5,0
3/6/2017,14.976,5.4288,Office Supplies,Binders,West,Home Office,9,0.2
10/7/2017,4.24,-6.36,Office Supplies,Binders,Central,Consumer,5,0.8
10/6/2017,319.96,115.1856,Technology,Accessories,East,Home Office,4,0
10/6/2017,17.04,7.668,Office Supplies,Paper,East,Home Office,3,0
10/6/2017,344.91,10.3473,Office Supplies,Storage,East,Home Office,3,0
12/5/2016,81.94,20.485,Furniture,Bookcases,East,Corporate,1,0
10/21/2016,98.16,9.816,Technology,Accessories,East,Consumer,6,0
5/18/2017,6.874,-10.6547,Office Supplies,Binders,Central,Corporate,7,0.8
5/18/2017,1.996,-3.2934,Office Supplies,Binders,Central,Corporate,1,0.8
5/18/2017,8.928,0.6696,Office Supplies,Storage,Central,Corporate,2,0.2
9/26/2016,9.99,4.4955,Office Supplies,Paper,Central,Corporate,1,0
11/17/2017,10499.97,5039.9856,Technology,Copiers,East,Consumer,3,0
7/8/2015,21.12,6.6,Office Supplies,Paper,Central,Consumer,5,0.2
11/16/2015,696.42,160.1766,Furniture,Tables,West,Corporate,2,0
11/16/2015,304.776,22.8582,Technology,Phones,West,Corporate,3,0.2
6/18/2015,51.98,15.0742,Office Supplies,Art,West,Consumer,2,0
4/8/2016,24.7,10.374,Furniture,Furnishings,West,Consumer,5,0
4/18/2015,21.93,10.3071,Office Supplies,Labels,East,Consumer,3,0
12/3/2016,394.816,93.7688,Office Supplies,Appliances,East,Consumer,4,0.2
12/3/2016,18.192,-14.5536,Office Supplies,Binders,East,Consumer,4,0.7
12/10/2015,7.31,3.4357,Office Supplies,Labels,East,Home Office,1,0
12/10/2015,799.984,249.995,Technology,Copiers,East,Home Office,2,0.2
12/10/2015,41.28,18.9888,Office Supplies,Paper,East,Home Office,6,0
12/10/2015,184.66,84.9436,Office Supplies,Paper,East,Home Office,7,0
10/31/2014,49.25,18.715,Office Supplies,Art,East,Consumer,5,0
10/31/2014,10.16,4.7752,Office Supplies,Paper,East,Consumer,2,0
10/31/2014,14.76,4.2804,Furniture,Furnishings,East,Consumer,2,0
10/31/2014,34.08,15.6768,Office Supplies,Binders,East,Consumer,2,0
10/31/2014,17.67,7.7748,Furniture,Furnishings,East,Consumer,3,0
10/31/2014,1604.9,481.47,Furniture,Chairs,East,Consumer,5,0
10/31/2014,385.686,-60.6078,Furniture,Tables,East,Consumer,1,0.3
12/9/2017,15.984,4.995,Office Supplies,Paper,Central,Consumer,2,0.2
5/5/2014,9.42,4.239,Office Supplies,Paper,South,Consumer,3,0
5/5/2014,6.56,1.9024,Office Supplies,Art,South,Consumer,2,0
5/5/2014,24.56,11.5432,Office Supplies,Paper,South,Consumer,2,0
3/4/2016,128.4,64.2,Office Supplies,Binders,Central,Consumer,3,0
11/30/2014,62.28,29.2716,Office Supplies,Envelopes,East,Consumer,4,0
